global_round,sha_pass,compression_index,local_round,feature,comparison,prevhash_count,bje_count,mean_rank_biserial,median_rank_biserial,bootstrap_ci_low,bootstrap_ci_high,mean_ks
182,2,0,54,state_c_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.046753,0.122314,-0.116943,0.145996,0.252441
182,2,0,54,state_c_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.009644,0.004089,-0.092010,0.087952,0.158691
182,2,0,54,state_c_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.021240,0.024353,-0.067444,0.110382,0.156250
182,2,0,54,state_d_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.081238,-0.088501,-0.172485,0.002563,0.215332
182,2,0,54,state_d_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.142670,-0.201355,-0.233551,0.006897,0.213379
182,2,0,54,state_d_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.036835,-0.032654,-0.129639,0.055969,0.166504
182,2,0,54,state_e_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.130310,0.115967,0.085205,0.189758,0.216309
182,2,0,54,state_e_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.011200,0.007568,-0.033691,0.062073,0.157715
182,2,0,54,state_e_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.029053,-0.016052,-0.080383,0.022278,0.170898
182,2,0,54,state_f_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.108948,0.118408,0.027039,0.181396,0.237793
182,2,0,54,state_f_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.040192,0.063721,-0.018463,0.075317,0.124512
182,2,0,54,state_f_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.007385,0.043762,-0.123779,0.057861,0.172852
182,2,0,54,state_g_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.035522,-0.019775,-0.087097,0.014343,0.207031
182,2,0,54,state_g_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.033234,0.031250,-0.116425,0.184875,0.179199
182,2,0,54,state_g_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.064667,-0.069336,-0.128906,-0.017029,0.160156
182,2,0,54,state_h_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.012390,-0.016235,-0.083618,0.071167,0.197266
182,2,0,54,state_h_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.021759,-0.023071,-0.084778,0.041260,0.217773
182,2,0,54,state_h_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.143921,0.143066,0.091064,0.201599,0.175781
182,2,0,54,W_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.002930,0.013916,-0.069763,0.040405,0.182617
182,2,0,54,W_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.009583,-0.012939,-0.085083,0.069275,0.143066
182,2,0,54,W_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.063324,0.066528,-0.008240,0.131683,0.173828
182,2,0,54,Sigma0_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.016541,-0.054321,-0.080933,0.074402,0.195801
182,2,0,54,Sigma0_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.008453,-0.016174,-0.077393,0.099304,0.158691
182,2,0,54,Sigma0_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.052917,-0.066406,-0.118927,0.010437,0.208984
182,2,0,54,Sigma1_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.064331,0.059326,0.019653,0.109009,0.229980
182,2,0,54,Sigma1_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.035858,0.029602,-0.059204,0.117493,0.188965
182,2,0,54,Sigma1_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.144775,0.153015,0.055298,0.234253,0.204590
182,2,0,54,Ch_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.007202,-0.052612,-0.076538,0.150757,0.194336
182,2,0,54,Ch_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.002960,0.000122,-0.173370,0.157410,0.204590
182,2,0,54,Ch_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.034912,-0.044556,-0.087341,0.021210,0.150879
182,2,0,54,Maj_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.126526,0.130005,0.109619,0.143921,0.212891
182,2,0,54,Maj_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.039520,0.033447,-0.066223,0.148102,0.188477
182,2,0,54,Maj_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.015106,0.022217,-0.107635,0.054749,0.150391
182,2,0,54,T1_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.056030,-0.053711,-0.169678,0.042480,0.225586
182,2,0,54,T1_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.002441,0.003296,-0.058258,0.060608,0.143555
182,2,0,54,T1_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.029510,-0.038513,-0.072937,0.013916,0.150879
182,2,0,54,T2_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.002502,0.024902,-0.089905,0.072510,0.194824
182,2,0,54,T2_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.070557,-0.087219,-0.192261,0.051147,0.185059
182,2,0,54,T2_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.095825,0.091614,-0.018738,0.215851,0.202637
182,2,0,54,T1_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.022827,0.028320,-0.017303,0.057465,0.067383
182,2,0,54,T1_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,0.029358,0.034058,-0.002197,0.057373,0.098145
182,2,0,54,T1_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.027039,-0.030579,-0.060730,0.006653,0.065918
182,2,0,54,T1_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.022827,0.028320,-0.017303,0.057465,0.067383
182,2,0,54,T2_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.088531,0.097473,0.010437,0.166626,0.182617
182,2,0,54,T2_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,0.014130,0.004639,-0.081665,0.119415,0.167480
182,2,0,54,T2_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.040314,0.098572,-0.114716,0.162323,0.153320
182,2,0,54,T2_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.088531,0.097473,-0.000031,0.166626,0.182617
182,2,0,54,new_e_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.084869,-0.099976,-0.178406,0.008667,0.199707
182,2,0,54,new_e_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,-0.079987,-0.075806,-0.106445,-0.057709,0.150391
182,2,0,54,new_e_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.032593,-0.056030,-0.086761,0.037292,0.138672
182,2,0,54,new_e_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.084869,-0.099976,-0.178406,0.008667,0.199707
182,2,0,54,new_a_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.025635,-0.023682,-0.108765,0.073242,0.168945
182,2,0,54,new_a_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,-0.025940,-0.028870,-0.116272,0.067291,0.178223
182,2,0,54,new_a_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.006989,-0.007385,-0.053833,0.039856,0.159180
182,2,0,54,new_a_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.025635,-0.023682,-0.108765,0.057495,0.168945
183,2,0,55,state_a_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.010010,0.027100,-0.058533,0.056763,0.187012
183,2,0,55,state_a_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.012573,-0.016052,-0.163971,0.128113,0.199707
183,2,0,55,state_a_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.031403,-0.031372,-0.134399,0.071594,0.189941
183,2,0,55,state_b_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.006897,-0.021118,-0.099548,0.114319,0.221680
183,2,0,55,state_b_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.032135,-0.033508,-0.147583,0.084686,0.163574
183,2,0,55,state_b_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.044739,-0.065247,-0.083862,0.012543,0.154785
183,2,0,55,state_c_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.083252,0.088989,0.035095,0.118408,0.188965
183,2,0,55,state_c_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.055786,0.062500,-0.051575,0.156433,0.179199
183,2,0,55,state_c_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.045044,0.021057,0.006378,0.102417,0.143555
183,2,0,55,state_d_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.046753,0.122314,-0.116943,0.145996,0.252441
183,2,0,55,state_d_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.009644,0.004089,-0.117950,0.084930,0.158691
183,2,0,55,state_d_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.021240,0.024353,-0.067444,0.109924,0.156250
183,2,0,55,state_e_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.035217,-0.037476,-0.122925,0.072510,0.201172
183,2,0,55,state_e_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.033020,0.022217,-0.018280,0.095123,0.141113
183,2,0,55,state_e_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.026520,-0.050598,-0.160614,0.131653,0.212891
183,2,0,55,state_f_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.130310,0.115967,0.085205,0.190491,0.216309
183,2,0,55,state_f_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.011200,0.007568,-0.033691,0.062073,0.157715
183,2,0,55,state_f_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.029053,-0.016052,-0.080383,0.022278,0.170898
183,2,0,55,state_g_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.108948,0.118408,0.024109,0.164307,0.237793
183,2,0,55,state_g_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.040192,0.063721,-0.015778,0.073242,0.124512
183,2,0,55,state_g_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.007385,0.043762,-0.125885,0.057861,0.172852
183,2,0,55,state_h_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.035522,-0.019775,-0.085083,0.012329,0.207031
183,2,0,55,state_h_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.033234,0.031250,-0.138397,0.184875,0.179199
183,2,0,55,state_h_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.064667,-0.069336,-0.124023,0.004242,0.160156
183,2,0,55,W_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.008606,-0.025513,-0.071899,0.073730,0.208984
183,2,0,55,W_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.013062,0.011292,-0.100739,0.050262,0.181641
183,2,0,55,W_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.002899,-0.029236,-0.042206,0.059326,0.144531
183,2,0,55,Sigma0_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.071655,0.088135,-0.004578,0.141724,0.201172
183,2,0,55,Sigma0_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.080688,0.104309,0.025543,0.112061,0.190430
183,2,0,55,Sigma0_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.028992,0.032532,-0.190582,0.104492,0.202637
183,2,0,55,Sigma1_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.053528,0.065063,0.013794,0.086670,0.188477
183,2,0,55,Sigma1_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.066376,-0.065125,-0.156158,0.022156,0.187012
183,2,0,55,Sigma1_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.032227,-0.019958,-0.068420,-0.010742,0.152832
183,2,0,55,Ch_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.093689,0.084717,0.022400,0.163940,0.232910
183,2,0,55,Ch_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.051208,0.043945,-0.030823,0.133240,0.167480
183,2,0,55,Ch_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.022797,-0.016235,-0.051208,0.006104,0.154785
183,2,0,55,Maj_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.096924,0.102173,-0.004150,0.192749,0.236816
183,2,0,55,Maj_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.019104,-0.017822,-0.175110,0.135590,0.193848
183,2,0,55,Maj_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.030060,-0.036438,-0.065125,0.011383,0.147949
183,2,0,55,T1_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.043274,0.087158,-0.092529,0.144958,0.204102
183,2,0,55,T1_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.011597,0.016785,-0.027740,0.036682,0.129395
183,2,0,55,T1_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.000763,0.012268,-0.081665,0.082550,0.177734
183,2,0,55,T2_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.024292,0.038818,-0.043518,0.090698,0.203125
183,2,0,55,T2_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.006287,-0.016357,-0.105438,0.140656,0.177246
183,2,0,55,T2_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.096832,-0.118774,-0.170013,-0.001709,0.182617
183,2,0,55,T1_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.038513,0.032227,-0.025635,0.105652,0.111328
183,2,0,55,T1_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,0.035187,0.027649,-0.043579,0.113953,0.112305
183,2,0,55,T1_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.028625,-0.010864,-0.106934,0.049683,0.081543
183,2,0,55,T1_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.038513,0.032227,-0.025635,0.105652,0.111328
183,2,0,55,T2_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.048920,0.091125,-0.120270,0.175659,0.223633
183,2,0,55,T2_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,0.115692,0.096008,0.042206,0.193665,0.227539
183,2,0,55,T2_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.042969,-0.034607,-0.129242,0.028320,0.141113
183,2,0,55,T2_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.048920,0.091125,-0.078247,0.175659,0.223633
183,2,0,55,new_e_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.000671,-0.008911,-0.052551,0.062103,0.189453
183,2,0,55,new_e_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,-0.057617,-0.062744,-0.084808,-0.023651,0.147461
183,2,0,55,new_e_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.049774,0.044189,0.001221,0.103912,0.148926
183,2,0,55,new_e_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.000671,-0.008911,-0.051178,0.062103,0.189453
183,2,0,55,new_a_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.028229,-0.017090,-0.092407,0.034607,0.152344
183,2,0,55,new_a_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,-0.042725,-0.033936,-0.151428,0.065979,0.154297
183,2,0,55,new_a_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.022461,-0.035522,-0.072662,0.028564,0.119629
183,2,0,55,new_a_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.028229,-0.017090,-0.092407,0.034607,0.152344
184,2,0,56,state_a_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.021240,-0.041748,-0.089661,0.067688,0.230957
184,2,0,56,state_a_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.057648,0.064575,-0.029968,0.145264,0.180664
184,2,0,56,state_a_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.012268,-0.035217,-0.114166,0.106567,0.172363
184,2,0,56,state_b_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.010010,0.027100,-0.048401,0.061462,0.187012
184,2,0,56,state_b_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.012573,-0.016052,-0.153259,0.128113,0.199707
184,2,0,56,state_b_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.031403,-0.031372,-0.144104,0.081268,0.189941
184,2,0,56,state_c_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.006897,-0.021118,-0.091431,0.114319,0.221680
184,2,0,56,state_c_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.032135,-0.033508,-0.138184,0.084686,0.163574
184,2,0,56,state_c_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.044739,-0.065247,-0.081512,0.012543,0.154785
184,2,0,56,state_d_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.083252,0.088989,0.035095,0.118286,0.188965
184,2,0,56,state_d_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.055786,0.062500,-0.030640,0.142212,0.179199
184,2,0,56,state_d_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.045044,0.021057,0.007751,0.107697,0.143555
184,2,0,56,state_e_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.008728,0.002563,-0.104492,0.087036,0.240723
184,2,0,56,state_e_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.018494,-0.000854,-0.100555,0.030701,0.154785
184,2,0,56,state_e_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.027588,-0.003113,-0.059448,0.129425,0.166992
184,2,0,56,state_f_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.035217,-0.037476,-0.122925,0.052490,0.201172
184,2,0,56,state_f_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.033020,0.022217,-0.018280,0.081787,0.141113
184,2,0,56,state_f_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.026520,-0.050598,-0.160614,0.131653,0.212891
184,2,0,56,state_g_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.130310,0.115967,0.085205,0.189758,0.216309
184,2,0,56,state_g_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.011200,0.007568,-0.039673,0.062073,0.157715
184,2,0,56,state_g_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.029053,-0.016052,-0.080383,0.022278,0.170898
184,2,0,56,state_h_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.108948,0.118408,0.024109,0.181396,0.237793
184,2,0,56,state_h_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.040192,0.063721,-0.015778,0.073242,0.124512
184,2,0,56,state_h_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.007385,0.043762,-0.123779,0.055969,0.172852
184,2,0,56,W_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.061462,0.063232,0.010193,0.110962,0.190430
184,2,0,56,W_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.020630,-0.005371,-0.113098,0.071838,0.174805
184,2,0,56,W_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.039062,0.026123,0.009155,0.077698,0.130371
184,2,0,56,Sigma0_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.035461,-0.064941,-0.103638,0.064209,0.190918
184,2,0,56,Sigma0_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.055939,-0.062073,-0.119873,0.007996,0.209473
184,2,0,56,Sigma0_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.088806,0.055481,0.020752,0.175385,0.227539
184,2,0,56,Sigma1_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.053101,-0.061279,-0.131226,0.012695,0.205078
184,2,0,56,Sigma1_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.067780,-0.095093,-0.151855,0.060150,0.191406
184,2,0,56,Sigma1_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.016205,0.031250,-0.048920,0.060181,0.118652
184,2,0,56,Ch_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.038696,0.063354,-0.090393,0.143127,0.231934
184,2,0,56,Ch_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.036652,0.037415,-0.021362,0.093903,0.147461
184,2,0,56,Ch_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.025421,-0.057190,-0.081482,0.062744,0.159668
184,2,0,56,Maj_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.003174,-0.000366,-0.070740,0.061584,0.173828
184,2,0,56,Maj_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.007965,0.043213,-0.100342,0.085052,0.187012
184,2,0,56,Maj_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.025330,0.035706,-0.029297,0.074768,0.147949
184,2,0,56,T1_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.079041,-0.074951,-0.105957,-0.052124,0.197754
184,2,0,56,T1_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.033844,0.037659,-0.086975,0.150848,0.175293
184,2,0,56,T1_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.071320,-0.043518,-0.172028,0.010162,0.191895
184,2,0,56,T2_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.096436,0.083008,0.014954,0.209290,0.257324
184,2,0,56,T2_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.068848,0.070374,-0.013855,0.150024,0.144531
184,2,0,56,T2_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.066010,-0.091309,-0.187256,0.055389,0.179199
184,2,0,56,T1_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.096588,0.133057,0.010101,0.149170,0.149414
184,2,0,56,T1_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,0.092072,0.121338,0.013184,0.143860,0.154785
184,2,0,56,T1_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.030304,-0.046265,-0.062073,0.012421,0.065430
184,2,0,56,T1_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.096588,0.133057,0.010101,0.153564,0.149414
184,2,0,56,T2_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.052979,-0.080139,-0.122192,0.023956,0.185547
184,2,0,56,T2_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,-0.057770,-0.053650,-0.174622,0.035736,0.200684
184,2,0,56,T2_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.023865,-0.008606,-0.082214,0.022522,0.188965
184,2,0,56,T2_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.052979,-0.080139,-0.122192,0.023163,0.185547
184,2,0,56,new_e_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.060577,0.100586,-0.046844,0.134399,0.181641
184,2,0,56,new_e_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,0.007751,0.028687,-0.059540,0.051086,0.146484
184,2,0,56,new_e_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,-0.022522,-0.017822,-0.059418,0.011658,0.146973
184,2,0,56,new_e_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.060577,0.100586,-0.058502,0.134399,0.181641
184,2,0,56,new_a_carry_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.025330,0.039368,-0.080475,0.142273,0.185547
184,2,0,56,new_a_maximum_chain,EXTREME_vs_RANDOM_CONTROL,4,8,0.010468,-0.012634,-0.151917,0.172852,0.207520
184,2,0,56,new_a_chain_count,EXTREME_vs_RANDOM_CONTROL,4,8,0.046814,0.063782,-0.096161,0.166138,0.167969
184,2,0,56,new_a_carry_mask_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.025330,0.039368,-0.080475,0.124756,0.185547
185,2,0,57,state_a_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.092041,0.114746,0.008179,0.174438,0.229492
185,2,0,57,state_a_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.053314,0.054382,-0.082092,0.188721,0.186523
185,2,0,57,state_a_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.057556,-0.038879,-0.117218,0.000732,0.206543
185,2,0,57,state_b_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.021240,-0.041748,-0.099670,0.067688,0.230957
185,2,0,57,state_b_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.057648,0.064575,-0.029968,0.145264,0.180664
185,2,0,57,state_b_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.012268,-0.035217,-0.108154,0.106567,0.172363
185,2,0,57,state_c_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.010010,0.027100,-0.048401,0.056763,0.187012
185,2,0,57,state_c_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.012573,-0.016052,-0.163971,0.113922,0.199707
185,2,0,57,state_c_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.031403,-0.031372,-0.134399,0.071594,0.189941
185,2,0,57,state_d_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,0.006897,-0.021118,-0.099548,0.114319,0.221680
185,2,0,57,state_d_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.032135,-0.033508,-0.138184,0.073914,0.163574
185,2,0,57,state_d_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.044739,-0.065247,-0.081512,0.012543,0.154785
185,2,0,57,state_e_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.051636,-0.081299,-0.112793,0.043457,0.210938
185,2,0,57,state_e_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.019623,-0.021973,-0.061462,0.022217,0.167480
185,2,0,57,state_e_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.020508,0.052124,-0.094940,0.104340,0.161621
185,2,0,57,state_f_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.008728,0.002563,-0.104492,0.087036,0.240723
185,2,0,57,state_f_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,-0.018494,-0.000854,-0.100006,0.030701,0.154785
185,2,0,57,state_f_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,0.027588,-0.003113,-0.051270,0.129425,0.166992
185,2,0,57,state_g_before_normalized,EXTREME_vs_RANDOM_CONTROL,4,8,-0.035217,-0.037476,-0.140686,0.072510,0.201172
185,2,0,57,state_g_before_popcount,EXTREME_vs_RANDOM_CONTROL,4,8,0.033020,0.022217,-0.018280,0.095123,0.141113
185,2,0,57,state_g_before_bit_transitions,EXTREME_vs_RANDOM_CONTROL,4,8,-0.026520,-0.050598,-0.160614,0.131653,0.212891
